unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount,RSI_14,MA,MACD_14_26_9,MACDh_14_26_9,MACDs_14_26_9
1526256000000.0,2018-05-14 00:00:00,ETH/USDT,729.08,743.9,686.0,727.49,183466.9224,131397089.1149141,152787.0,56.986503970829936,738.0528571428573,32.34009858426555,-7.798917373587031,40.13901595785258
1526342400000.0,2018-05-15 00:00:00,ETH/USDT,727.49,740.0,695.0,704.91,127191.21863,91869541.8424722,115906.0,53.34238520994689,740.4035714285716,29.28021119124844,-8.68704381328331,37.96725500453175
1526428800000.0,2018-05-16 00:00:00,ETH/USDT,704.91,712.84,673.52,706.29,118902.46895,82315246.5132033,121956.0,53.53793566977696,741.67,26.617336506074366,-9.079934798765912,35.69727130484028
1526515200000.0,2018-05-17 00:00:00,ETH/USDT,706.8,719.25,662.0,667.62,106723.38375,74320001.2537688,109610.0,47.526823082538144,733.7142857142857,21.92601892902269,-11.017001900654073,32.94302082967676
1526601600000.0,2018-05-18 00:00:00,ETH/USDT,667.62,694.9,656.0,692.6,106541.66307,72118376.5238014,114419.0,51.32846517659264,727.0435714285715,19.42512439011432,-10.814317151649956,30.239441541764275
1526688000000.0,2018-05-19 00:00:00,ETH/USDT,693.26,717.8,682.31,697.0,88828.85641,62026599.8097705,99860.0,51.9882859817196,718.2935714285715,17.48712137108805,-10.201856136540982,27.688977507629033
1526774400000.0,2018-05-20 00:00:00,ETH/USDT,697.0,729.88,688.4,716.16,86004.7409,61227466.2924883,91685.0,54.85812831314985,712.7121428571429,16.89462886079707,-8.63547891746557,25.53010777826264
1526860800000.0,2018-05-21 00:00:00,ETH/USDT,716.16,720.46,688.0,696.7,96085.15451,67799023.5499843,89438.0,51.49162214155641,708.7271428571429,15.099126190950528,-8.344785269849691,23.44391146080022
1526947200000.0,2018-05-22 00:00:00,ETH/USDT,697.1,699.6,637.32,640.99,107059.5769,72112726.836348,110915.0,43.29950162707425,701.0128571428571,10.207830209558097,-10.5888650009937,20.796695210551796
1527033600000.0,2018-05-23 00:00:00,ETH/USDT,640.86,669.0,560.0,577.19,257099.77096,155638543.7608657,203100.0,36.1970929863416,688.5442857142858,2.4011573335315006,-14.716430301616239,17.11758763514774
1527120000000.0,2018-05-24 00:00:00,ETH/USDT,577.19,612.1,550.0,602.18,195854.62497,114324332.2609641,159755.0,40.326027269436466,679.9485714285714,-2.406282948055491,-15.619096466562585,13.212813518507094
1527206400000.0,2018-05-25 00:00:00,ETH/USDT,602.08,617.46,568.7,585.55,118076.26273,70118224.9343135,115243.0,38.538695438732695,673.4192857142856,-7.2258211202124585,-16.35090771097564,9.125086590763184
1527292800000.0,2018-05-26 00:00:00,ETH/USDT,585.56,607.62,578.32,586.0,77654.12532,46205282.6853549,76446.0,38.617975851755595,666.4114285714286,-10.9953189510029,-16.096324433412867,5.101005482409967
1527379200000.0,2018-05-27 00:00:00,ETH/USDT,586.03,592.0,557.43,570.4,97097.26713,55737244.5191023,90855.0,36.843688332668165,655.0771428571428,-14.836073319405045,-15.949663041452009,1.1135897220469646
1527465600000.0,2018-05-28 00:00:00,ETH/USDT,570.81,576.2,506.11,511.5,153197.83278,81950608.3901462,136137.0,31.04419252457237,639.6492857142856,-21.26200140941262,-17.900472905167668,-3.3615285042449523
1527552000000.0,2018-05-29 00:00:00,ETH/USDT,511.5,573.43,510.0,567.36,189082.83788,103113233.70003,128067.0,40.59462807553439,629.8242857142857,-22.898393072659132,-15.629491654731343,-7.268901417927789
1527638400000.0,2018-05-30 00:00:00,ETH/USDT,567.09,585.83,541.2,557.19,122132.2701,68698935.1823503,94311.0,39.52140642365269,619.1742857142857,-24.588056574546727,-13.85532412529515,-10.732732449251577
1527724800000.0,2018-05-31 00:00:00,ETH/USDT,557.87,586.73,552.98,577.81,100101.52276,57312700.8700542,88463.0,42.82207300644876,612.7592857142857,-24.479188455572057,-10.997164805056384,-13.482023650515673
1527811200000.0,2018-06-01 00:00:00,ETH/USDT,577.81,590.26,564.93,579.0,83840.84162,48334174.7645864,85475.0,43.015359172738954,604.6450000000001,-24.07953686917938,-8.478010574930963,-15.601526294248416
1527897600000.0,2018-06-02 00:00:00,ETH/USDT,579.0,599.17,572.9,590.85,80258.14719,47346968.1318188,81067.0,45.00888100299189,597.0628571428571,-22.818783997440278,-5.773806162553491,-17.044977834886787
1527984000000.0,2018-06-03 00:00:00,ETH/USDT,590.85,628.81,590.1,619.66,84123.33235,51660963.9070336,83803.0,49.62315847845868,590.1700000000001,-19.87443876458849,-2.263568743761361,-17.61087002082713
1528070400000.0,2018-06-04 00:00:00,ETH/USDT,619.66,625.47,580.15,591.02,96339.44507,57791317.7268969,86009.0,45.53289873419842,582.6214285714286,-19.012587022032335,-1.1213736009641622,-17.891213421068173
1528156800000.0,2018-06-05 00:00:00,ETH/USDT,591.02,614.0,570.36,609.05,89053.74351,52918830.2092289,86957.0,48.41555364275594,580.3399999999999,-17.064754517294546,0.6611671230189025,-17.725921640313448
1528243200000.0,2018-06-06 00:00:00,ETH/USDT,609.29,613.35,593.4,607.4,70152.92117,42406036.3359788,71275.0,48.16433212484352,582.4978571428571,-15.430916042951367,1.8360044778896665,-17.266920520841033
1528329600000.0,2018-06-07 00:00:00,ETH/USDT,606.68,618.0,598.24,605.16,60174.1888,36622061.3957984,61247.0,47.80170185828966,582.7107142857143,-14.100147726078944,2.5334182358096697,-16.633565961888614
1528416000000.0,2018-06-08 00:00:00,ETH/USDT,605.2,608.45,593.33,598.68,49228.00755,29570758.3831474,49881.0,46.706171424851426,583.6485714285714,-13.276986506602952,2.6852635642285296,-15.962250070831482
1528502400000.0,2018-06-09 00:00:00,ETH/USDT,599.29,608.97,591.0,592.87,38908.0653,23425391.9800099,40208.0,45.69497541857348,584.1392857142857,-12.829590599550556,2.506127577024742,-15.335718176575298
1528588800000.0,2018-06-10 00:00:00,ETH/USDT,592.44,592.87,501.13,524.11,190350.58429,103749727.2406178,145196.0,35.81295667952238,580.8328571428572,-16.418523853401894,-0.8662445414612758,-15.552279311940618
1528675200000.0,2018-06-11 00:00:00,ETH/USDT,524.64,535.51,508.66,531.69,145813.07819,76462994.8697018,117598.0,37.41965088587119,582.275,-18.68718857460692,-2.5079274101330427,-16.17926116447388
1528761600000.0,2018-06-12 00:00:00,ETH/USDT,531.08,538.88,482.0,493.0,158223.14812,81341580.8232696,121424.0,32.893672934280495,576.9635714285714,-22.615897908170496,-5.149309394957292,-17.466588513213203
1528848000000.0,2018-06-13 00:00:00,ETH/USDT,493.0,501.97,449.06,475.47,181842.19417,86416386.6308936,134718.0,31.060557480791406,571.1264285714285,-26.584013813788943,-7.293940240460593,-19.29007357332835
1528934400000.0,2018-06-14 00:00:00,ETH/USDT,475.47,529.0,460.0,519.29,206093.0733,102374389.9984429,156597.0,40.05376295081994,566.9464285714286,-26.90900545347006,-6.095145504113368,-20.81385994935669
1529020800000.0,2018-06-15 00:00:00,ETH/USDT,519.3,521.0,481.62,487.48,160532.53607,80145974.8516328,122246.0,36.34702722093973,560.4092857142857,-28.789070295648912,-6.380168277033778,-22.408902018615134
1529107200000.0,2018-06-16 00:00:00,ETH/USDT,487.47,503.28,483.72,496.74,131095.45173,64919187.0546742,96076.0,38.14167191663811,553.6871428571428,-29.464687067317072,-5.6446280389615495,-23.820059028355523
1529193600000.0,2018-06-17 00:00:00,ETH/USDT,496.45,507.6,492.7,497.14,117316.93221,58745118.7144018,92111.0,38.22269754673852,544.9357142857143,-29.69213571552166,-4.697661349732908,-24.99447436578875
1529280000000.0,2018-06-18 00:00:00,ETH/USDT,497.15,524.48,487.27,517.95,143826.68272,72402471.3508738,119818.0,42.446401720063044,539.7164285714285,-28.348215389112852,-2.6829928186592795,-25.665222570453572
1529366400000.0,2018-06-19 00:00:00,ETH/USDT,517.77,548.2,510.01,537.97,148148.38064,78382588.5359899,130777.0,46.253478128200285,534.6392857142857,-25.803408061608366,-0.11054839292383178,-25.692859668684534
1529452800000.0,2018-06-20 00:00:00,ETH/USDT,537.68,542.02,515.08,536.49,123892.0424,65285793.6546276,99322.0,46.01117181384575,529.5742857142857,-23.594133953743153,1.6789805719531046,-25.273114525696258
1529539200000.0,2018-06-21 00:00:00,ETH/USDT,536.34,544.98,521.11,526.18,79862.90544,42586318.499719,77470.0,44.27127304989681,523.9328571428571,-22.199194149122945,2.4591363012586527,-24.658330450381598
1529625600000.0,2018-06-22 00:00:00,ETH/USDT,526.32,526.44,450.0,462.09,212659.53437,102306774.8175146,166517.0,35.32800761818358,514.1764285714286,-24.65847263530054,-0.0001137479351527304,-24.658358887365388
1529712000000.0,2018-06-23 00:00:00,ETH/USDT,462.4,481.0,455.0,473.41,94465.26834,44316379.4652718,85397.0,37.721080990706334,505.6435714285714,-25.717612431514226,-0.8474028353190697,-24.870209596195156
1529798400000.0,2018-06-24 00:00:00,ETH/USDT,473.4,475.81,419.53,454.41,198264.10079,88505534.6557815,152764.0,35.35626164072421,500.665,-27.43946424396694,-2.055403718217427,-25.38406052574951
1529884800000.0,2018-06-25 00:00:00,ETH/USDT,454.29,474.47,444.37,458.7,122942.1165,56436062.4475766,113720.0,36.32690167073305,495.4514285714286,-28.295967903402243,-2.3295259021221852,-25.966442001280058
1529971200000.0,2018-06-26 00:00:00,ETH/USDT,459.04,460.81,429.0,429.34,84003.09976,37307967.112198,64251.0,32.707306820727226,490.9042857142858,-30.44367115698958,-3.581783324567617,-26.861887832421964
1530057600000.0,2018-06-27 00:00:00,ETH/USDT,429.81,445.95,420.19,441.64,99156.36437,42947280.7164346,73853.0,35.60222446196068,488.48785714285714,-31.13756960831779,-3.4205454207166603,-27.71702418760113
1530144000000.0,2018-06-28 00:00:00,ETH/USDT,441.36,443.96,416.45,420.22,112309.56714,48557224.7656124,120860.0,32.94427173346623,481.4114285714286,-32.65620348053602,-3.951343434347912,-28.70486004618811
1530230400000.0,2018-06-29 00:00:00,ETH/USDT,420.48,442.0,404.48,434.77,159495.30942,66573394.2822851,114615.0,36.41676148963589,477.64642857142854,-32.690107664607126,-3.1881980947352098,-29.501909569871916
1530316800000.0,2018-06-30 00:00:00,ETH/USDT,434.77,463.15,434.51,454.09,157169.20242,70748384.8544428,105384.0,40.80056860457952,474.59999999999997,-31.24956057612485,-1.3981208050023461,-29.851439771122504
1530403200000.0,2018-07-01 00:00:00,ETH/USDT,454.2,457.77,443.73,452.1,111226.62846,50173671.4201597,78500.0,40.49090022391043,471.3828571428572,-29.90285428955383,-0.04113161474505844,-29.86172267480877
1530489600000.0,2018-07-02 00:00:00,ETH/USDT,452.14,481.83,444.16,476.25,182585.11018,84408714.7116776,135295.0,45.86108171895842,468.4042857142857,-27.095716115988978,2.2128052470558366,-29.308521363044814
1530576000000.0,2018-07-03 00:00:00,ETH/USDT,476.32,486.98,457.0,461.82,186954.55478,88130206.0472561,139942.0,43.344158110108935,462.96500000000003,-25.430573471859248,3.102358312948457,-28.532931784807705
1530662400000.0,2018-07-04 00:00:00,ETH/USDT,461.78,482.7,458.02,467.38,101886.20199,48042056.081608,81396.0,44.60564969353604,458.0285714285714,-23.51370025400837,4.015385224639466,-27.529085478647836
1530748800000.0,2018-07-05 00:00:00,ETH/USDT,467.19,480.0,458.8,467.87,125806.0083,59119270.51983,113667.0,44.72246353643048,453.86357142857145,-21.714197545816887,4.6519103462647635,-26.36610789208165
1530835200000.0,2018-07-06 00:00:00,ETH/USDT,467.79,476.0,451.29,470.47,100428.64802,46633547.1690795,94081.0,45.3806325857825,454.46214285714285,-19.901616878297148,5.171592811027605,-25.073209689324752
1530921600000.0,2018-07-07 00:00:00,ETH/USDT,470.48,487.99,461.5,485.57,83629.95382,39311721.8603625,75732.0,49.16618904695255,455.3307142857143,-17.35570284260058,6.1740054773793425,-23.52970831997992
1531008000000.0,2018-07-08 00:00:00,ETH/USDT,485.57,495.98,482.05,486.77,144703.13626,70523945.9889119,104195.0,49.465937024435995,457.64214285714286,-15.070159946373963,6.767638698884767,-21.83779864525873
1531094400000.0,2018-07-09 00:00:00,ETH/USDT,486.55,488.98,468.2,471.71,89532.14109,42954426.8383044,75974.0,45.81472474910634,458.57142857142856,-13.979685672153778,6.286490378483961,-20.26617605063774
1531180800000.0,2018-07-10 00:00:00,ETH/USDT,471.73,473.23,427.69,432.48,173640.9762,77742521.1309495,121085.0,37.9554419694429,458.79571428571427,-15.29128349484472,3.979914044634416,-19.271197539479136
1531267200000.0,2018-07-11 00:00:00,ETH/USDT,432.55,452.69,424.2,444.99,159022.59726,69570597.6650943,112252.0,41.40724073234583,459.03499999999997,-15.45144191063531,3.0558045030750627,-18.507246413710373
1531353600000.0,2018-07-12 00:00:00,ETH/USDT,444.99,445.36,416.94,431.14,181877.07924,78631113.0291977,111503.0,38.83149476236592,459.815,-16.248098003201733,1.807318728406912,-18.055416731608645
1531440000000.0,2018-07-13 00:00:00,ETH/USDT,431.14,442.47,424.62,432.46,150320.32532,65466673.8049196,99117.0,39.21955527440297,459.65000000000003,-16.648692665106125,1.1253792532020164,-17.77407191830814
1531526400000.0,2018-07-14 00:00:00,ETH/USDT,432.43,440.0,428.26,433.19,122253.69397,53029892.4031811,79509.0,39.44834221696407,458.15714285714284,-16.76246672549746,0.8092841542485445,-17.571750879746006
1531612800000.0,2018-07-15 00:00:00,ETH/USDT,433.2,455.0,430.52,449.78,140415.27048,62248916.0599489,78257.0,44.55608974474507,457.99142857142857,-15.705100559386835,1.493320256287337,-17.198420815674172
1531699200000.0,2018-07-16 00:00:00,ETH/USDT,449.79,480.57,444.03,478.49,172440.71343,80398354.4633206,116672.0,52.088210385167315,458.15142857142854,-13.000151408217675,3.358615525965199,-16.358766934182874
1531785600000.0,2018-07-17 00:00:00,ETH/USDT,478.49,512.0,465.29,498.76,215318.06761,104290230.1617882,144066.0,56.573808852953185,460.79,-9.499931458185984,5.487068380797513,-14.986999838983497
1531872000000.0,2018-07-18 00:00:00,ETH/USDT,498.89,515.47,468.01,479.41,236137.8071,116671540.5152884,173309.0,51.6067801554261,461.6492857142857,-7.743953162894513,5.794437340871188,-13.5383905037657
1531958400000.0,2018-07-19 00:00:00,ETH/USDT,479.4,484.15,462.57,468.57,171308.06705,81153216.4910145,121771.0,49.01077348972777,461.69928571428574,-6.900721660125896,5.3101350749118446,-12.21085673503774
1532044800000.0,2018-07-20 00:00:00,ETH/USDT,468.7,471.02,440.0,449.04,160873.38244,73878492.4425278,123785.0,44.65260986133293,460.1685714285714,-7.3132324624955345,3.9180994180337656,-11.2313318805293
1532131200000.0,2018-07-21 00:00:00,ETH/USDT,449.04,468.97,441.18,460.23,74259.64067,34051603.360423,66636.0,47.531487798473506,458.35857142857145,-6.908919082051398,3.457930238782323,-10.36684932083372
1532217600000.0,2018-07-22 00:00:00,ETH/USDT,460.23,472.2,454.19,457.47,60684.89595,28129475.2138308,53867.0,46.883731045422415,456.26571428571424,-6.6797893907611865,2.9496479440580288,-9.629437334819215
1532304000000.0,2018-07-23 00:00:00,ETH/USDT,457.47,469.82,447.11,450.05,106561.46081,49054903.2813891,86295.0,45.104115392436576,454.7185714285714,-6.8696503605577846,2.207829579409145,-9.07747993996693
1532390400000.0,2018-07-24 00:00:00,ETH/USDT,450.05,484.27,448.47,479.28,158286.759,74269738.417834,112642.0,52.71804820953068,458.0614285714286,-5.222011382142114,3.0843748462598537,-8.306386228401967
1532476800000.0,2018-07-25 00:00:00,ETH/USDT,479.24,485.77,464.0,472.1,170475.54936,80868121.1125076,118086.0,50.85227044574976,459.9978571428572,-4.273738015441722,3.226118570368196,-7.499856585809918
1532563200000.0,2018-07-26 00:00:00,ETH/USDT,472.11,485.0,460.0,462.64,173976.2192,82819272.573007,107846.0,48.420720402787246,462.2478571428572,-4.031160740776556,2.77495667602669,-6.8061174168032466
1532649600000.0,2018-07-27 00:00:00,ETH/USDT,462.17,474.0,455.84,470.09,198304.79211,92234746.4567679,108861.0,50.430894914775784,464.9357142857143,-3.3552045500869667,2.7607302933730242,-6.115934843459991
1532736000000.0,2018-07-28 00:00:00,ETH/USDT,470.09,472.0,460.82,469.29,156862.59361,73310723.7766784,81561.0,50.20462821479383,467.5142857142858,-2.8270401545944424,2.6311157510924392,-5.458155905686882
1532822400000.0,2018-07-29 00:00:00,ETH/USDT,468.44,472.0,461.6,466.4,138747.56334,64627164.9226595,79843.0,49.34334673345707,468.70142857142855,-2.5465424035983233,2.3292908016708473,-4.875833205269171
1532908800000.0,2018-07-30 00:00:00,ETH/USDT,466.4,469.79,446.1,456.23,179581.79415,82428123.8069293,103093.0,46.33115719925756,467.1114285714286,-2.8989672463436023,1.581492767140455,-4.480460013484057
1532995200000.0,2018-07-31 00:00:00,ETH/USDT,456.19,457.3,427.0,432.22,214913.57229,94399725.7513435,117935.0,40.10638947669822,462.3585714285714,-4.575960344879036,-0.07640026511598208,-4.499560079763054
1533081600000.0,2018-08-01 00:00:00,ETH/USDT,432.2,434.99,406.55,420.41,209570.0844,88066594.0085525,122508.0,37.441692117889,458.14428571428573,-6.576352729186453,-1.6614341195387192,-4.914918609647734
1533168000000.0,2018-08-02 00:00:00,ETH/USDT,420.37,425.52,407.43,410.62,178421.10672,74102793.6254267,103504.0,35.345250074304495,454.00500000000005,-8.696802393342466,-3.0255070269557853,-5.671295366386681
1533254400000.0,2018-08-03 00:00:00,ETH/USDT,410.62,420.01,396.61,417.52,201156.61154,82442762.712497,122785.0,37.98099436310352,451.75357142857143,-9.9036145693359,-3.3858553623593757,-6.517759206976525
1533340800000.0,2018-08-04 00:00:00,ETH/USDT,417.58,419.53,401.86,407.21,179498.57515,73796154.8038684,102597.0,35.64285911142639,447.96642857142854,-11.385193579016118,-3.8939474976316735,-7.491246081384444
1533427200000.0,2018-08-05 00:00:00,ETH/USDT,407.21,413.24,400.16,408.79,158913.77206,64593904.8362998,78475.0,36.29014039916606,444.4892857142857,-12.3680390205717,-3.9014343513498044,-8.466604669221896
1533513600000.0,2018-08-06 00:00:00,ETH/USDT,408.77,413.28,397.08,405.28,166496.42465,67757484.9446498,98135.0,35.43744594799919,441.2914285714286,-13.24258868087611,-3.8207872093233703,-9.42180147155274
1533600000000.0,2018-08-07 00:00:00,ETH/USDT,405.19,412.76,369.19,378.21,207706.11078,83083795.0458217,123346.0,29.65102168003124,434.0721428571428,-15.417744939827742,-4.79675477462,-10.620990165207742
1533686400000.0,2018-08-08 00:00:00,ETH/USDT,378.2,380.42,347.25,355.48,275047.10788,100391980.194899,170291.0,25.836214399199424,425.7421428571429,-18.357929642049953,-6.1895515814737685,-12.168378060576185
1533772800000.0,2018-08-09 00:00:00,ETH/USDT,355.48,369.9,350.51,363.3,244268.20567,88131409.5395446,137786.0,29.210588603710853,418.6464285714286,-20.07261682638085,-6.323391012643732,-13.74922581373712
1533859200000.0,2018-08-10 00:00:00,ETH/USDT,363.21,365.87,325.95,331.81,264274.13378,93178451.140294,165093.0,24.3968204112988,408.7692857142857,-23.11642637601551,-7.493760449822712,-15.622665926192798
1533945600000.0,2018-08-11 00:00:00,ETH/USDT,331.88,332.98,304.45,317.69,335634.67243,106734997.232087,167715.0,22.598484182694627,397.9407142857143,-26.167419951638237,-8.435803220356348,-17.73161673128189
1534032000000.0,2018-08-12 00:00:00,ETH/USDT,317.49,327.13,313.42,317.89,135524.79994,43466733.7459554,77747.0,22.685416062253427,387.3328571428571,-28.345452623911797,-8.491068714103925,-19.854383909807872
1534118400000.0,2018-08-13 00:00:00,ETH/USDT,317.96,321.99,280.68,283.81,307713.22214,94158006.4889456,141534.0,18.808857910497082,375.01714285714286,-31.83285708809268,-9.582778542627846,-22.250078545464834
1534204800000.0,2018-08-14 00:00:00,ETH/USDT,283.81,283.81,250.0,278.41,485174.37541,127753385.0091796,221194.0,18.275942600954895,364.0307142857143,-34.63699294613326,-9.909531520534742,-24.72746142559852
1534291200000.0,2018-08-15 00:00:00,ETH/USDT,278.47,304.45,276.3,281.12,438620.64156,126037140.7260448,198830.0,19.508496794516848,354.0814285714286,-36.38453907472251,-9.325662119299189,-27.058876955423322
1534377600000.0,2018-08-16 00:00:00,ETH/USDT,281.46,298.6,277.55,287.17,235665.2551,67837020.5066396,116200.0,22.324986749472565,345.2635714285714,-37.06901891544504,-8.008113568017375,-29.060905347427667
1534464000000.0,2018-08-17 00:00:00,ETH/USDT,286.84,318.0,285.0,317.51,342556.46068,103050444.6195969,169216.0,34.67057741970966,338.12,-35.45425316871183,-5.114678257027329,-30.3395749116845
1534550400000.0,2018-08-18 00:00:00,ETH/USDT,317.51,321.33,281.79,294.11,384021.38829,115559326.5701996,170896.0,30.627376699895052,330.0414285714286,-35.19495469867934,-3.8843038295958685,-31.31065086908347
1534636800000.0,2018-08-19 00:00:00,ETH/USDT,294.1,307.4,288.2,299.42,288483.44841,85661942.2884703,118166.0,32.549635575005254,322.2292857142857,-34.324604521999674,-2.411162922332963,-31.91344159966671
1534723200000.0,2018-08-20 00:00:00,ETH/USDT,299.3,304.04,269.5,270.51,219153.78936,63253937.4194838,122863.0,28.000509752416065,312.6028571428572,-35.00035211333574,-2.4695284109352187,-32.53082370240052
1534809600000.0,2018-08-21 00:00:00,ETH/USDT,270.51,285.9,269.7,281.21,224701.57671,62384768.4079815,113749.0,31.79967871304973,305.6742857142857,-34.562862134893464,-1.625630745994357,-32.93723138889911
1534896000000.0,2018-08-22 00:00:00,ETH/USDT,281.09,298.89,259.5,270.8,403936.78303,113458567.7931297,177686.0,30.133722412833063,299.6257142857143,-34.48731721752722,-1.2400686629024875,-33.24724855462473
1534982400000.0,2018-08-23 00:00:00,ETH/USDT,270.68,280.3,267.55,275.99,277304.60909,75819913.1999267,127845.0,32.04517051885535,293.3892857142857,-33.77852371872689,-0.42502013128171967,-33.35350358744517
1535068800000.0,2018-08-24 00:00:00,ETH/USDT,276.06,283.1,270.22,281.19,271850.21373,75029435.4282871,124399.0,33.99367378181166,289.7735714285715,-32.56797561506022,0.6284223779079596,-33.19639799296818
1535155200000.0,2018-08-25 00:00:00,ETH/USDT,281.05,282.71,275.99,277.55,253375.49477,70728357.0054838,107965.0,33.27443317330608,286.9064285714286,-31.490592809746886,1.3646441465770351,-32.85523695632392
1535241600000.0,2018-08-26 00:00:00,ETH/USDT,277.54,277.91,268.69,274.29,232525.9497,63548492.8381071,113465.0,32.608984938542086,283.7921428571429,-30.508193345633742,1.8776348885521443,-32.38582823418589
1535328000000.0,2018-08-27 00:00:00,ETH/USDT,274.17,288.15,271.59,287.71,281020.64727,77863316.0042758,134261.0,38.09722765806345,284.07071428571425,-28.623273347561394,3.010043909299597,-31.63331725686099
1535414400000.0,2018-08-28 00:00:00,ETH/USDT,287.71,298.0,282.66,295.44,318323.28971,91895213.4638033,171500.0,41.07402814153675,285.28714285714284,-26.369910155552077,4.21072568104713,-30.580635836599207
1535500800000.0,2018-08-29 00:00:00,ETH/USDT,295.44,297.0,283.55,288.4,324275.47324,94515756.4158804,141609.0,39.22403652123556,285.8071428571429,-24.718397370304615,4.689790773035675,-29.40818814334029
1535587200000.0,2018-08-30 00:00:00,ETH/USDT,288.35,291.0,271.88,283.89,336993.14413,94748097.3749351,149454.0,38.04193802534441,285.5728571428571,-23.416236272312915,4.793561496821901,-28.209797769134816
1535673600000.0,2018-08-31 00:00:00,ETH/USDT,283.9,289.0,276.59,281.41,302663.37038,84967488.7108621,124162.0,37.3749141093375,282.9942857142857,-22.286983674938654,4.738251275356934,-27.025234950295587
1535760000000.0,2018-09-01 00:00:00,ETH/USDT,281.46,302.0,281.34,295.71,294944.4401,86146416.3680798,134032.0,43.52401509568494,283.10857142857145,-20.313267554330253,5.369573916772268,-25.68284147110252
1535846400000.0,2018-09-02 00:00:00,ETH/USDT,295.8,299.33,288.87,295.41,153300.06112,45141040.5627157,76484.0,43.42767661636211,282.82214285714286,-18.546574197749862,5.709013818682127,-24.25558801643199
1535932800000.0,2018-09-03 00:00:00,ETH/USDT,295.51,296.62,285.99,289.09,274753.70062,79640131.706311,115284.0,41.351143483274136,284.14928571428567,-17.32019978372614,5.548310586164682,-22.86851036989082
1536019200000.0,2018-09-04 00:00:00,ETH/USDT,289.09,292.64,283.0,285.3,330102.19,94920949.9921153,128936.0,40.112465435893846,284.44142857142856,-16.38960105855915,5.183127449065335,-21.572728507624486
1536105600000.0,2018-09-05 00:00:00,ETH/USDT,285.18,287.62,227.0,228.53,528734.3196,136620123.9591297,218243.0,27.044372913591907,281.4221428571429,-18.84509984889621,2.1821029269826226,-21.027202775878834
1536192000000.0,2018-09-06 00:00:00,ETH/USDT,228.28,233.19,212.0,229.7,552996.86567,124860778.3771237,241166.0,27.568111179779383,278.11571428571426,-20.56010406485666,0.37367896881774243,-20.933783033674402
1536278400000.0,2018-09-07 00:00:00,ETH/USDT,229.73,234.69,213.5,215.22,398379.81741,88670418.8238684,162430.0,25.16072356873189,273.4035714285714,-22.591353333813913,-1.3260562401116047,-21.26529709370231
1536364800000.0,2018-09-08 00:00:00,ETH/USDT,215.19,220.2,190.01,196.71,318859.84904,65385376.7893882,111890.0,22.460604086083784,267.6292857142857,-25.095132590791366,-3.063868397671243,-22.031264193120123
1536451200000.0,2018-09-09 00:00:00,ETH/USDT,196.87,208.6,185.02,195.81,429255.02592,84861381.2832979,144803.0,22.335096934901127,262.0235714285714,-26.909818339320992,-3.902843316960695,-23.006975022360297
1536537600000.0,2018-09-10 00:00:00,ETH/USDT,196.13,203.42,187.1,197.15,418489.86663,81950595.0164879,146713.0,23.02477274131345,255.555,-28.020864252691013,-4.011111384264574,-24.00975286842644
1536624000000.0,2018-09-11 00:00:00,ETH/USDT,197.22,200.2,176.16,185.18,476745.79216,89920137.1965744,163958.0,21.21264408772303,247.67928571428573,-29.345028363393425,-4.268220395973586,-25.07680796741984
1536710400000.0,2018-09-12 00:00:00,ETH/USDT,185.14,185.22,167.32,183.12,504047.79165,88384821.0111754,150831.0,20.907674066673017,240.15928571428572,-30.239875826417403,-4.130454287198049,-26.109421539219355
1536796800000.0,2018-09-13 00:00:00,ETH/USDT,183.17,215.0,183.15,210.68,739503.34051,147281547.1668909,222128.0,34.47944674087276,234.93,-29.026112671299188,-2.3333529056638653,-26.692759765635323
1536883200000.0,2018-09-14 00:00:00,ETH/USDT,210.91,224.2,202.6,208.82,833945.82573,177613712.1035491,249947.0,34.05473125058984,229.74499999999998,-27.875649767351973,-0.9463120013733182,-26.929337765978655
1536969600000.0,2018-09-15 00:00:00,ETH/USDT,208.55,227.42,207.64,221.29,441046.52933,96594593.5603322,125321.0,39.44062053430294,224.42928571428573,-25.938160772655067,0.7929415946588705,-26.731102367313937
1537056000000.0,2018-09-16 00:00:00,ETH/USDT,221.62,223.5,208.1,220.17,425538.57709,92372399.9553208,130886.0,39.13149387587487,219.055,-24.193576658168382,2.030020567316445,-26.223597225484827
1537142400000.0,2018-09-17 00:00:00,ETH/USDT,220.24,225.0,192.4,196.16,825020.77445,173019109.8734984,224178.0,33.13568835360676,212.41714285714286,-23.977467661030488,1.796903651563472,-25.77437131259396
1537228800000.0,2018-09-18 00:00:00,ETH/USDT,196.25,215.47,193.47,208.17,584366.15014,118777847.5744647,167048.0,38.23378028614315,206.90785714285715,-22.85552866173677,2.3350741206857535,-25.190602782422523
1537315200000.0,2018-09-19 00:00:00,ETH/USDT,208.42,214.84,197.58,209.79,496100.46639,103133667.4105173,128769.0,38.910388612119,205.5692857142857,-21.633473626138255,2.845703325027415,-24.47917695116567
1537401600000.0,2018-09-20 00:00:00,ETH/USDT,209.79,226.68,205.56,224.0,573632.24236,121706784.8174097,172813.0,44.63905530713717,205.16214285714287,-19.597074166696103,3.9056822275756566,-23.50275639427176
