unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,RSI_14,MA,MACD_14_26_9,MACDh_14_26_9,MACDs_14_26_9
1538870400000.0,2018-10-07 00:00:00,BTC/USDT,6596.44,6640.0,6525.0,6615.26,17406.831762,114489082.7536428,82844.0,51.40300531416971,6580.505714285713,-0.8006427959517168,8.685747461881173,-9.48639025783289
1538956800000.0,2018-10-08 00:00:00,BTC/USDT,6615.26,6715.6,6587.0,6673.01,23123.419541,153704602.4302414,135156.0,54.047458000842376,6587.05,4.4657961927050565,11.161749160430357,-6.6959529677253
1539043200000.0,2018-10-09 00:00:00,BTC/USDT,6673.01,6685.38,6607.0,6656.61,15354.779469,102115186.42882323,101956.0,53.16272913123684,6601.983571428572,7.675992455772757,11.497556338798447,-3.821563883025689
1539129600000.0,2018-10-10 00:00:00,BTC/USDT,6656.67,6659.95,6530.0,6631.0,15390.661444,101609680.88217255,99789.0,51.73843837309988,6613.8321428571435,8.658633975956036,9.98415828718538,-1.3255243112293442
1539216000000.0,2018-10-11 00:00:00,BTC/USDT,6630.21,6633.92,6205.0,6252.68,48712.400332,308153124.4458242,253224.0,36.27681862604752,6582.657142857142,-13.057306868103296,-9.385426045499162,-3.671880822604135
1539302400000.0,2018-10-12 00:00:00,BTC/USDT,6252.71,6360.0,6209.0,6298.01,29004.071419,183030273.0112748,148077.0,38.64283663964819,6558.6164285714285,-27.668495872663698,-19.19729204004765,-8.471203832616048
1539388800000.0,2018-10-13 00:00:00,BTC/USDT,6298.0,6345.0,6285.07,6332.93,19098.070025,120728650.99596693,108981.0,40.47634701760539,6539.7985714285705,-37.05092165782844,-22.86377426016991,-14.187147397658528
1539475200000.0,2018-10-14 00:00:00,BTC/USDT,6332.92,6416.0,6308.0,6339.34,15627.411314,99527294.08483064,96113.0,40.82590418198475,6519.282142857142,-43.83424188880963,-23.71767559292088,-20.11656629588875
1539561600000.0,2018-10-15 00:00:00,BTC/USDT,6339.34,7680.0,6300.0,6752.5,90748.031246,627984505.5555727,456913.0,57.9621042226462,6529.345714285714,-24.36116067279454,-3.3956755015246287,-20.96548517126991
1539648000000.0,2018-10-16 00:00:00,BTC/USDT,6752.5,6900.0,6670.0,6759.27,27557.957764,186122772.22286084,175075.0,58.17583411371254,6546.022857142857,-8.092824776753332,10.298128315613265,-18.390953092366598
1539734400000.0,2018-10-17 00:00:00,BTC/USDT,6762.76,6811.12,6676.01,6740.89,26641.431379,179641733.16423723,158746.0,57.32371531290028,6562.514999999999,3.952756619099091,17.87496776917255,-13.92221115007346
1539820800000.0,2018-10-18 00:00:00,BTC/USDT,6739.01,6796.0,6567.0,6618.96,20116.521941,134777360.1544343,138002.0,51.89346387229642,6564.312857142858,6.354442859039409,16.221323207290297,-9.866880348250886
1539907200000.0,2018-10-19 00:00:00,BTC/USDT,6618.96,6648.14,6523.0,6528.88,20772.60077,136686215.6690547,112337.0,48.256461616987174,6556.68642857143,2.8808879369262286,10.198214628141692,-7.317326691215463
1539993600000.0,2018-10-20 00:00:00,BTC/USDT,6528.88,6617.65,6505.55,6588.4,19240.722247,126325797.49570584,110809.0,50.714395657913265,6556.267142857143,3.592125217335706,8.727561526840935,-5.135436309505229
1540080000000.0,2018-10-21 00:00:00,BTC/USDT,6585.72,6663.9,6580.0,6590.11,6515.357792,43146401.58918715,68018.0,50.78672495411138,6554.470714285715,4.228726736504541,7.491330436807816,-3.2626037003032753
1540166400000.0,2018-10-22 00:00:00,BTC/USDT,6590.12,6639.0,6535.27,6581.2,16213.69266,106815019.55165032,101673.0,50.371915263092845,6547.912857142857,4.169814605106694,5.945934644327975,-1.7761200392212815
1540252800000.0,2018-10-23 00:00:00,BTC/USDT,6581.2,6595.0,6515.45,6553.51,13856.601756,90969791.0251596,86938.0,49.03160683845988,6540.5485714285705,2.440467194921439,3.3732697873141766,-0.9328025923927376
1540339200000.0,2018-10-24 00:00:00,BTC/USDT,6553.51,6630.0,6547.53,6565.5,11951.543977,78795617.02141578,90762.0,49.65626529556868,6535.87,1.739134411984196,2.137549603501547,-0.39841519151735083
1540425600000.0,2018-10-25 00:00:00,BTC/USDT,6566.81,6575.09,6502.8,6528.09,10342.701244,67691945.44596253,75563.0,47.69225939658269,6555.5421428571435,-1.0577290253049796,-0.5274510670301029,-0.5302779582748767
1540512000000.0,2018-10-26 00:00:00,BTC/USDT,6528.13,6600.0,6515.01,6538.63,9443.504156,61792487.79642334,77985.0,48.31254467338768,6572.729285714285,-2.6670863117687986,-1.7094466827951376,-0.9576396289736611
1540598400000.0,2018-10-27 00:00:00,BTC/USDT,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.04441258,86848.0,46.45347212450985,6585.062857142858,-5.889537602766723,-3.945518379034449,-1.9440192237322733
1540684800000.0,2018-10-28 00:00:00,BTC/USDT,6505.6,6514.17,6453.0,6489.93,5743.933728,37298357.26271342,71647.0,45.557809674048634,6595.819285714286,-9.345879625391717,-5.921488321327555,-3.4243913040641623
1540771200000.0,2018-10-29 00:00:00,BTC/USDT,6489.93,6505.01,6315.0,6344.5,13827.224067,88484721.03624511,135586.0,38.19700647915727,6566.676428571429,-20.64525651144413,-13.776692165903974,-6.868564345540157
1540857600000.0,2018-10-30 00:00:00,BTC/USDT,6344.5,6395.0,6317.01,6330.87,8877.175385,56393439.18288881,95116.0,37.584101599787246,6536.0764285714295,-30.316457651990277,-18.758314645160095,-11.558143006830182
1540944000000.0,2018-10-31 00:00:00,BTC/USDT,6330.01,6428.0,6245.02,6371.93,12148.888216,76970488.28166042,111552.0,40.67246114852014,6509.722142857143,-35.344691084260376,-19.029238461944153,-16.315452622316222
1541030400000.0,2018-11-01 00:00:00,BTC/USDT,6369.52,6442.65,6348.66,6410.0,9099.035841,58031686.8315247,89601.0,43.46560923096844,6494.796428571428,-36.77460985253492,-16.36732578417496,-20.407284068359964
1541116800000.0,2018-11-02 00:00:00,BTC/USDT,6410.0,6460.34,6388.2,6433.98,9739.440679,62589428.22024873,109482.0,45.21524768995043,6488.017857142857,-36.13783247050742,-12.584438721717962,-23.553393748789457
1541203200000.0,2018-11-03 00:00:00,BTC/USDT,6432.8,6439.97,6345.0,6387.09,7661.241476,48934237.93991929,83836.0,42.44883413398928,6473.638571428572,-38.04858807781329,-11.596155463219066,-26.452432614594226
1541289600000.0,2018-11-04 00:00:00,BTC/USDT,6388.0,6525.0,6359.0,6485.85,10592.394943,68169573.18695,126200.0,49.462307191011035,6466.191428571428,-33.35367751006834,-5.520995916379288,-27.83268159368905
1541376000000.0,2018-11-05 00:00:00,BTC/USDT,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.13931594,114235.0,48.37840101831049,6458.176428571429,-30.255848758074535,-1.938533731508386,-28.31731502656615
1541462400000.0,2018-11-06 00:00:00,BTC/USDT,6468.99,6531.31,6445.18,6519.11,11926.565699,77336101.18719475,150475.0,51.76247982283412,6455.719285714286,-24.501039524913722,3.0530204013219446,-27.554059926235666
1541548800000.0,2018-11-07 00:00:00,BTC/USDT,6522.73,6615.15,6509.0,6578.46,14271.591117,93820576.63463956,151060.0,55.483993003251314,6456.6449999999995,-16.123960120278753,9.144079844765535,-25.268039965044288
1541635200000.0,2018-11-08 00:00:00,BTC/USDT,6578.46,6594.0,6468.22,6479.84,13259.789282,86450363.67835227,145405.0,48.75319402801786,6453.198571428571,-15.086511609199079,8.14522268467617,-23.23173429387525
1541721600000.0,2018-11-09 00:00:00,BTC/USDT,6479.84,6511.53,6391.01,6419.99,11787.616583,75997777.50255908,117043.0,45.17181495210943,6444.7242857142855,-17.65165528194575,4.4640632095436,-22.11571849148935
1541808000000.0,2018-11-10 00:00:00,BTC/USDT,6419.99,6475.55,6411.0,6433.05,7714.829926,49745307.64123968,97746.0,46.1022405197514,6439.542142857143,-18.761840646178825,2.6831022762484196,-21.444942922427245
1541894400000.0,2018-11-11 00:00:00,BTC/USDT,6435.16,6462.14,6355.0,6449.81,8213.507117,52709099.31784609,98435.0,47.33732371549549,6436.676428571429,-18.474242820971995,2.3765600811642003,-20.850802902136195
1541980800000.0,2018-11-12 00:00:00,BTC/USDT,6450.71,6497.0,6421.0,6453.07,10132.782567,65390882.14088421,123144.0,47.588904235013786,6444.431428571429,-17.867807600043307,2.386396241674312,-20.25420384171762
1542067200000.0,2018-11-13 00:00:00,BTC/USDT,6451.68,6498.0,6391.15,6457.66,11790.564933,76142983.15196352,150940.0,47.9658185048471,6453.487857142857,-16.93268987855663,2.657211170528793,-19.589901049085423
1542153600000.0,2018-11-14 00:00:00,BTC/USDT,6458.98,6482.84,5656.87,5922.41,46478.964003,279632622.8943677,319011.0,25.203710033974602,6421.379285714285,-47.73356884399618,-22.514934235928607,-25.218634608067575
1542240000000.0,2018-11-15 00:00:00,BTC/USDT,5917.2,5939.54,5403.42,5753.4,47700.829401,270133503.66131264,303825.0,21.701718000743334,6374.479285714287,-81.99428832150716,-45.42052297075166,-36.573765350755494
1542326400000.0,2018-11-16 00:00:00,BTC/USDT,5757.09,5782.89,5549.25,5655.94,38721.802274,219097215.966752,221493.0,19.97787153028286,6318.905000000001,-114.45304554843278,-62.30342415814183,-52.14962139029095
1542412800000.0,2018-11-17 00:00:00,BTC/USDT,5650.57,5656.6,5565.43,5628.29,26411.241413,148072393.10210443,171403.0,19.50451003814544,6264.705,-141.00831447820292,-71.08695447032957,-69.92136000787335
1542499200000.0,2018-11-18 00:00:00,BTC/USDT,5630.49,5738.17,5617.0,5662.0,23844.999347,134893236.9862243,154817.0,21.93312574982251,6205.858571428572,-158.92779384675305,-71.20514707110375,-87.7226467756493
1542585600000.0,2018-11-19 00:00:00,BTC/USDT,5661.94,5664.0,4855.0,4910.03,70580.892856,368688743.45440894,378495.0,12.716385074028995,6094.504285714285,-216.29915093166983,-102.86120332481642,-113.43794760685341
1542672000000.0,2018-11-20 00:00:00,BTC/USDT,4913.4,5048.24,4326.0,4558.86,117380.95159,548036628.7293574,596769.0,10.497797370056304,5954.486428571428,-281.0116804350573,-134.0589862625631,-146.9526941724942
1542758400000.0,2018-11-21 00:00:00,BTC/USDT,4559.91,4787.2,4413.85,4661.07,61071.829475,281264433.4846592,301920.0,15.13850566192488,5817.530000000001,-324.109175168046,-141.72518479644145,-182.38399037160457
1542844800000.0,2018-11-22 00:00:00,BTC/USDT,4661.08,4721.77,4335.0,4370.0,34531.119143,157459733.72414753,180335.0,13.061522025716414,5666.827142857142,-372.74109884100653,-152.28568677552155,-220.45541206548498
1542931200000.0,2018-11-23 00:00:00,BTC/USDT,4370.9,4484.0,4222.94,4420.61,49371.920322,215283656.11539477,227935.0,15.239077935738461,5524.0142857142855,-405.08621192334795,-147.70463988629035,-257.3815720370576
1543017600000.0,2018-11-24 00:00:00,BTC/USDT,4415.63,4527.0,3824.69,3932.44,61693.111006,258702927.69916424,275070.0,12.092762630989071,5345.399285714286,-455.9699079827742,-158.87066875657325,-297.09923922620095
1543104000000.0,2018-11-25 00:00:00,BTC/USDT,3933.68,4233.0,3652.66,4085.78,101693.975588,398253568.5292384,428171.0,17.831519975434414,5176.54,-483.2122822726069,-148.89043443712478,-334.3218478354821
1543190400000.0,2018-11-26 00:00:00,BTC/USDT,4088.69,4206.0,3701.0,3862.2,94503.750767,373225761.8074076,413329.0,16.173605055613574,4991.477857142857,-513.550165025953,-143.38265375237665,-370.16751127357634
1543276800000.0,2018-11-27 00:00:00,BTC/USDT,3864.45,3940.0,3689.12,3875.21,67480.607212,257593168.12182525,288731.0,16.659184895135663,4807.017142857143,-532.0523162228264,-129.50784395940008,-402.54447226342637
1543363200000.0,2018-11-28 00:00:00,BTC/USDT,3875.63,4394.47,3874.27,4264.85,91983.567949,382697308.297627,386714.0,29.778747366224135,4688.62,-518.555106035401,-92.80850701757964,-425.7465990178213
1543449600000.0,2018-11-29 00:00:00,BTC/USDT,4262.06,4450.38,4125.65,4295.84,73980.198669,316809038.40988266,316601.0,30.712982509719176,4584.5085714285715,-500.7660350846472,-60.0155488534607,-440.7504862311865
1543536000000.0,2018-11-30 00:00:00,BTC/USDT,4295.72,4341.36,3943.0,4041.32,67758.446283,278810574.935784,288098.0,27.479426990143992,4469.178571428572,-496.62768397518175,-44.701758195196135,-451.9259257799856
1543622400000.0,2018-12-01 00:00:00,BTC/USDT,4041.27,4299.99,3963.01,4190.02,44840.073481,186157614.3155972,205472.0,31.984870962171968,4366.445,-479.5899683048683,-22.131234019906117,-457.4587342849622
1543708800000.0,2018-12-02 00:00:00,BTC/USDT,4190.98,4312.99,4103.04,4161.01,38912.15479,162917339.00647366,178087.0,31.572763567439928,4259.231428571428,-462.9001474009892,-4.353130492821606,-458.5470169081676
1543795200000.0,2018-12-03 00:00:00,BTC/USDT,4160.55,4179.0,3827.0,3884.01,49094.369163,195055919.54337287,207134.0,27.879070395473224,4185.944285714286,-461.35004275070514,-2.2424206740299724,-459.10762207667517
1543881600000.0,2018-12-04 00:00:00,BTC/USDT,3884.76,4085.0,3781.0,3951.64,48489.551613,191673423.70626593,220815.0,30.03133714006378,4142.571428571428,-451.5418842757799,6.052590240716199,-457.5944745164961
1543968000000.0,2018-12-05 00:00:00,BTC/USDT,3950.98,3970.0,3745.0,3769.84,44004.799448,169404368.19157183,199011.0,27.64318477798561,4078.912142857143,-449.98480022280637,6.0877394349518,-456.07253965775817
1544054400000.0,2018-12-06 00:00:00,BTC/USDT,3768.44,3899.99,3500.0,3508.75,68378.796943,254722331.4949405,293512.0,24.615708527137095,4017.394285714286,-459.7629940052575,-2.9523634779994268,-456.81063052725807
1544140800000.0,2018-12-07 00:00:00,BTC/USDT,3508.75,3549.99,3224.6,3403.55,95145.457442,322364604.2802089,413521.0,23.498969556734167,3944.747142857143,-469.3028977170484,-9.993813751832192,-459.3090839652162
1544227200000.0,2018-12-08 00:00:00,BTC/USDT,3403.57,3495.0,3222.0,3410.93,55365.949949,187909876.24894735,253650.0,23.760273501455714,3907.496428571428,-471.88595232313173,-10.061494686332367,-461.82445763679937
1544313600000.0,2018-12-09 00:00:00,BTC/USDT,3411.36,3658.0,3394.04,3545.37,45956.893296,161618597.82859048,194567.0,28.548212456001018,3868.8957142857143,-461.3313571075382,0.3944804234089361,-461.72583753094716
1544400000000.0,2018-12-10 00:00:00,BTC/USDT,3548.49,3610.0,3370.11,3432.88,40989.244553,142507933.07357892,192599.0,27.019203885434223,3838.23,-454.9713351976661,5.403601866624854,-460.374937064291
1544486400000.0,2018-12-11 00:00:00,BTC/USDT,3434.01,3480.0,3324.32,3380.39,35920.864154,121841475.29281934,162266.0,26.31106766208962,3802.8857142857146,-448.48458837915086,9.512278948112112,-457.996867327263
1544572800000.0,2018-12-12 00:00:00,BTC/USDT,3379.23,3492.0,3350.0,3445.0,33922.931286,116227185.79240072,152067.0,28.785196954480156,3744.3250000000003,-435.0209561086954,18.380728974854094,-453.40168508354947
1544659200000.0,2018-12-13 00:00:00,BTC/USDT,3446.38,3460.0,3255.5,3302.06,40040.917013,134817053.72748312,160471.0,26.653101700204086,3673.3407142857145,-428.3908220041708,20.008690463502944,-448.39951246767373
1544745600000.0,2018-12-14 00:00:00,BTC/USDT,3302.06,3335.39,3177.0,3224.17,44492.983807,145101409.49359843,184525.0,25.54285511137361,3614.9728571428573,-423.45502725852293,19.955588167320684,-443.4106154258436
1544832000000.0,2018-12-15 00:00:00,BTC/USDT,3225.19,3276.5,3156.26,3211.72,29796.041436,95588793.64058843,139806.0,25.36100628450872,3545.0942857142863,-416.0497102181039,21.88872416619182,-437.9384343842957
1544918400000.0,2018-12-16 00:00:00,BTC/USDT,3211.71,3294.0,3186.0,3228.67,24628.808538,80068159.40481837,125565.0,26.132055522595493,3478.4985714285717,-404.99359446746575,26.355871933464016,-431.34946640092977
1545004800000.0,2018-12-17 00:00:00,BTC/USDT,3229.22,3585.0,3216.0,3509.08,66761.751697,228756567.64954677,283814.0,37.61392214977185,3451.717857142857,-375.50457719134874,44.67591136766481,-420.18048855901355
1545091200000.0,2018-12-18 00:00:00,BTC/USDT,3509.03,3678.59,3424.47,3652.98,61369.615257,216563775.02523196,296433.0,42.549126079286516,3430.3849999999998,-339.6044563925748,64.46082573315101,-404.0652821257258
1545177600000.0,2018-12-19 00:00:00,BTC/USDT,3653.0,3912.73,3622.55,3662.22,94137.341014,352638213.53853136,434026.0,42.86169130695541,3422.6978571428567,-306.8940438365953,77.73699063130442,-384.6310344678997
1545264000000.0,2018-12-20 00:00:00,BTC/USDT,3660.01,4120.0,3635.0,4049.62,101543.835986,399967057.78281647,500506.0,54.12971579155411,3461.3314285714287,-254.65685801921336,103.97934115894907,-358.6361991781624
1545350400000.0,2018-12-21 00:00:00,BTC/USDT,4051.86,4139.99,3764.0,3838.66,82343.850112,325803279.9626696,436187.0,48.51854655843314,3492.410714285714,-222.72433253100053,108.72949331772952,-331.45382584873005
1545436800000.0,2018-12-22 00:00:00,BTC/USDT,3840.25,3979.0,3785.0,3948.91,42822.350872,165085567.58556616,249148.0,51.35650206599503,3530.8378571428575,-188.36638657101776,114.46995142216986,-302.8363379931876
1545523200000.0,2018-12-23 00:00:00,BTC/USDT,3948.91,4021.53,3870.0,3929.71,40117.531529,158756356.8176238,258417.0,50.830980451006596,3558.2907142857143,-160.07256439008324,114.21101888248353,-274.2835832725668
1545609600000.0,2018-12-24 00:00:00,BTC/USDT,3929.71,4198.0,3924.83,4008.01,64647.809129,264628967.06591076,400403.0,52.94563896240859,3599.371428571428,-131.14668175708584,114.50952121238475,-245.6562029694706
1545696000000.0,2018-12-25 00:00:00,BTC/USDT,4010.11,4020.0,3646.41,3745.79,62725.629432,235584302.95256105,356377.0,45.83604826665921,3625.4714285714285,-122.17824081201752,98.78236972596247,-220.96061053798
1545782400000.0,2018-12-26 00:00:00,BTC/USDT,3745.56,3837.15,3656.74,3777.74,42629.375817,159705204.50415567,267746.0,46.7738885363555,3649.2385714285715,-111.88131174931323,87.26343903093343,-199.14475078024665
1545868800000.0,2018-12-27 00:00:00,BTC/USDT,3777.74,3813.98,3535.0,3567.91,44097.392912,161915849.87310502,262733.0,41.670813913272575,3668.227857142857,-114.947713743446,67.35762962944051,-182.3053433728865
1545955200000.0,2018-12-28 00:00:00,BTC/USDT,3567.89,3887.25,3540.04,3839.26,45964.304987,170638519.2472785,251040.0,49.36443866514623,3712.162857142857,-100.19312064003725,65.68977818627943,-165.88289882631668
1546041600000.0,2018-12-29 00:00:00,BTC/USDT,3839.0,3892.0,3670.0,3695.32,38874.373903,148205200.1077372,244844.0,45.90547555388499,3746.7057142857143,-95.89323115567231,55.991734136515475,-151.8849652921878
1546128000000.0,2018-12-30 00:00:00,BTC/USDT,3696.71,3903.5,3657.9,3801.91,33222.369262,124966229.52022897,218929.0,48.76827143701652,3787.6514285714284,-85.17916447161906,53.36464065645498,-138.54380512807404
1546214400000.0,2018-12-31 00:00:00,BTC/USDT,3803.12,3810.0,3630.33,3702.9,29991.77835,111847216.11708207,190308.0,46.316284932820984,3801.495714285714,-81.60744019951062,45.54909194285074,-127.15653214236136
1546300800000.0,2019-01-01 00:00:00,BTC/USDT,3701.23,3810.16,3642.0,3797.14,23741.687033,88149249.09230462,154227.0,48.94739790462407,3811.792857142857,-72.35064970757685,43.844705947827606,-116.19535565540446
1546387200000.0,2019-01-02 00:00:00,BTC/USDT,3796.45,3882.14,3750.45,3858.56,35156.463369,133876627.2465106,218538.0,50.64519426401437,3825.817142857143,-60.56808301940691,44.501818108798034,-105.06990112820495
1546473600000.0,2019-01-03 00:00:00,BTC/USDT,3857.57,3862.74,3730.0,3766.78,29406.948359,111657372.69526468,199812.0,48.0725046671195,3805.6142857142854,-55.95354843735049,39.29308215268358,-95.24663059003407
1546560000000.0,2019-01-04 00:00:00,BTC/USDT,3767.2,3823.64,3703.57,3792.01,29519.554671,111034550.64066195,192232.0,48.84184395626316,3802.282142857143,-50.20278810915897,36.03507398470008,-86.23786209385905
1546646400000.0,2019-01-05 00:00:00,BTC/USDT,3790.09,3840.99,3751.0,3770.96,30490.667751,115893501.27515878,203673.0,48.200207579012094,3789.5714285714284,-46.33955783977899,31.918643403264042,-78.25820124304303
1546732800000.0,2019-01-06 00:00:00,BTC/USDT,3771.12,4027.71,3740.0,3987.6,36553.806709,142198812.18914708,240496.0,54.78379048648614,3793.7064285714287,-29.943834212846923,38.6514936241569,-68.59532783700382
1546819200000.0,2019-01-07 00:00:00,BTC/USDT,3987.62,4017.9,3921.53,3975.45,31869.846264,126830380.4928724,221219.0,54.36645280224982,3791.3807142857145,-17.211030470613878,41.10743789311196,-58.318468363725835
1546905600000.0,2019-01-08 00:00:00,BTC/USDT,3976.76,4069.8,3903.0,3955.13,38901.423122,154778846.54236615,242898.0,53.63061781591477,3806.3335714285718,-8.027511117260019,40.23276579717266,-48.26027691443268
1546992000000.0,2019-01-09 00:00:00,BTC/USDT,3955.45,4006.81,3930.04,3966.65,28989.439511,115218950.31554872,209240.0,54.0106498159111,3819.8271428571425,0.10393044893544356,38.691365890694506,-38.58743544175906
1547078400000.0,2019-01-10 00:00:00,BTC/USDT,3966.06,3996.01,3540.0,3585.88,59402.22851,221789348.03469807,374760.0,41.812587885317804,3821.1107142857145,-15.936013286329398,18.121137724343733,-34.05715101067313
1547164800000.0,2019-01-11 00:00:00,BTC/USDT,3585.88,3658.0,3465.0,3601.31,38338.654733,137560743.6248598,264996.0,42.38048403301123,3804.1142857142854,-27.735809979702026,5.057072824776888,-32.792882804478914
1547251200000.0,2019-01-12 00:00:00,BTC/USDT,3601.31,3618.19,3530.0,3583.13,21999.928354,78908770.67658037,175679.0,41.86207416562719,3796.100714285714,-38.00818204248526,-4.172239390405075,-33.835942652080185
1547337600000.0,2019-01-13 00:00:00,BTC/USDT,3584.1,3611.1,3441.3,3476.81,26385.757454,92882249.46737902,183113.0,38.86772628528712,3772.879285714286,-52.17649856652133,-14.672444731552915,-37.50405383496842
1547424000000.0,2019-01-14 00:00:00,BTC/USDT,3477.56,3671.87,3467.02,3626.09,35235.211215,125631820.06705056,229452.0,44.83426251811187,3767.3928571428573,-54.18458961848546,-13.344428626813631,-40.84016099167183
1547510400000.0,2019-01-15 00:00:00,BTC/USDT,3626.08,3648.42,3516.62,3553.06,34137.997459,122785440.2288754,231684.0,42.64161061139574,3749.9585714285718,-59.58856797259523,-14.998725584738722,-44.58984238785651
1547596800000.0,2019-01-16 00:00:00,BTC/USDT,3553.06,3645.0,3543.51,3591.84,27480.179977,98504455.20666537,205159.0,44.202127552564356,3730.907142857143,-61.03849067184319,-13.158918627189344,-47.87957204465385
1547683200000.0,2019-01-17 00:00:00,BTC/USDT,3591.84,3634.7,3530.39,3616.21,29755.440838,106709136.97324342,217797.0,45.2109111811915,3720.1521428571427,-60.15501144855443,-9.820351523120465,-50.33465992543397
1547769600000.0,2019-01-18 00:00:00,BTC/USDT,3613.32,3620.0,3565.75,3594.87,22713.446755,81699723.54479145,177567.0,44.4530227928596,3706.070714285714,-60.116515662473375,-7.825484589631522,-52.291031072841854
1547856000000.0,2019-01-19 00:00:00,BTC/USDT,3594.87,3720.0,3594.23,3665.3,22171.578123,81354185.90325992,175054.0,47.57648385695688,3698.523571428571,-55.318250988087584,-2.4217759321965815,-52.896475055891
1547942400000.0,2019-01-20 00:00:00,BTC/USDT,3665.75,3693.73,3475.0,3539.28,27901.938598,99767239.95381454,204941.0,42.925377604713375,3666.5007142857144,-58.389290437154614,-4.39425230501088,-53.99503813214373
1548028800000.0,2019-01-21 00:00:00,BTC/USDT,3539.26,3559.51,3475.5,3526.9,19644.436839,69316548.76685554,160825.0,42.48596224841236,3634.4614285714283,-61.01065008949581,-5.61248956588166,-55.39816052361415
1548115200000.0,2019-01-22 00:00:00,BTC/USDT,3526.88,3608.5,3434.85,3570.93,29336.442967,103804480.11605988,195484.0,44.65588982613369,3607.0185714285712,-59.902450797280835,-3.6034322189333423,-56.29901857834749
1548201600000.0,2019-01-23 00:00:00,BTC/USDT,3570.41,3607.98,3514.5,3552.82,24938.842698,88816396.34583545,192892.0,43.921871893325736,3577.4592857142857,-59.494711110468415,-2.556554025696741,-56.938157084771674
1548288000000.0,2019-01-24 00:00:00,BTC/USDT,3552.97,3589.0,3529.22,3569.62,20826.25118,74037052.86632736,162159.0,44.82786158129646,3576.297857142857,-57.58435495576259,-0.5169582967927369,-57.067396658969855
1548374400000.0,2019-01-25 00:00:00,BTC/USDT,3569.07,3587.15,3522.51,3565.29,17608.346671,62634926.45524528,153413.0,44.62773815930946,3573.725,-55.739211325880206,1.0625482664717225,-56.80175959235193
1548460800000.0,2019-01-26 00:00:00,BTC/USDT,3566.69,3662.94,3545.0,3565.25,19476.532344,69841766.64693148,135369.0,44.625756211266975,3572.4478571428576,-53.71040015300241,2.4730875514796153,-56.183487704482026
1548547200000.0,2019-01-27 00:00:00,BTC/USDT,3565.62,3579.0,3486.0,3550.84,22735.598162,80743416.84653682,163855.0,43.8698939777191,3577.735714285714,-52.40579464239181,3.022154449672179,-55.42794909206399
1548633600000.0,2019-01-28 00:00:00,BTC/USDT,3550.05,3557.75,3380.27,3434.15,40405.111401,139258708.7643088,260799.0,38.22383219526668,3564.0257142857145,-57.75626385345822,-1.862651809115377,-55.893612044342845
1548720000000.0,2019-01-29 00:00:00,BTC/USDT,3434.0,3443.45,3349.92,3411.04,29544.928977,100542807.46479908,189650.0,37.20264846061892,3553.8814285714284,-62.84889950329216,-5.564229967159449,-57.28466953613271
1548806400000.0,2019-01-30 00:00:00,BTC/USDT,3410.04,3478.0,3387.1,3458.18,23968.260243,82521122.86191754,180820.0,40.683757379308894,3544.3342857142857,-63.5213710790531,-4.989361234336307,-58.53200984471679
1548892800000.0,2019-01-31 00:00:00,BTC/USDT,3457.5,3489.2,3418.8,3434.1,29607.190253,101928346.97699685,198100.0,39.47982232078079,3531.3264285714286,-64.86060016005513,-5.062872252270665,-59.79772790778446
1548979200000.0,2019-02-01 00:00:00,BTC/USDT,3434.1,3488.0,3401.2,3462.07,25260.476159,87075914.2326683,167520.0,41.64013661523131,3521.840714285714,-63.637210161748044,-3.071585803170862,-60.56562435857718
1549065600000.0,2019-02-02 00:00:00,BTC/USDT,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.97539881,153234.0,44.87520752514503,3510.374285714286,-59.496591420768254,0.8552263502471433,-60.3518177710154
1549152000000.0,2019-02-03 00:00:00,BTC/USDT,3504.06,3511.09,3426.0,3458.11,19867.33639,68801620.06241606,138592.0,42.127106397838745,3504.5764285714286,-58.35128905903548,1.6004229695839385,-59.95171202861942
1549238400000.0,2019-02-04 00:00:00,BTC/USDT,3458.11,3484.88,3433.31,3463.22,23131.981108,80024258.22766612,155686.0,42.54209567117598,3500.027857142857,-56.553095420025784,2.7188932868749163,-59.2719887069007
1549324800000.0,2019-02-05 00:00:00,BTC/USDT,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06381486,162066.0,43.259793817789976,3492.932142857143,-54.05555143395577,4.173149818355945,-58.228701252311716
1549411200000.0,2019-02-06 00:00:00,BTC/USDT,3471.57,3482.72,3380.0,3405.37,35310.244846,120500703.0051573,207024.0,39.09874109290073,3482.4000000000005,-55.441615628502404,2.229668499047456,-57.67128412754986
1549497600000.0,2019-02-07 00:00:00,BTC/USDT,3407.0,3426.45,3390.0,3398.4,18665.538638,63611505.78657223,148209.0,38.67704426309852,3470.1699999999996,-56.419354889523675,1.0015433904209488,-57.42089827994462
1549584000000.0,2019-02-08 00:00:00,BTC/USDT,3398.4,3733.58,3373.1,3659.04,47968.058013,170118212.46197885,277242.0,57.24659041915023,3476.8664285714285,-41.20139893958276,12.975599472289488,-54.17699841187225
